기준년도,기준월,기준일,건축년도,아파트명,층수,도로명,법정동명,거래금액(만원),전용면적(㎡)
2017,11,31,1990,주공12,9,하안로,하안동,32300,58.46
2017,11,31,1990,주공8(저층),3,하안로,하안동,40300,84.41
2017,11,31,1990,주공7,3,금당로,하안동,28500,59.39
2017,11,31,2009,두산위브트레지움,24,광덕산로,하안동,64600,84.986
2017,11,31,2010,이편한세상센트레빌,4,오리로,하안동,60000,99.8
2017,11,31,2010,이편한세상센트레빌,18,오리로,하안동,60000,84.975
2017,11,31,1995,광명주택조합현대,5,가림일로,하안동,33000,84.9
2017,11,31,1990,주공6,3,금당로,하안동,19000,36.16
2017,11,31,2009,두산위브트레지움,17,광덕산로,하안동,75000,125.343
2017,11,31,1989,주공3,5,안현로,하안동,20800,41.3
2017,11,31,1990,주공5,4,가림로,하안동,26500,58.01
2017,11,31,1990,주공8(고층),4,하안로,하안동,30000,58.01
2017,11,31,2010,이편한세상센트레빌,1,오리로,하안동,67000,123.7
2017,11,31,1989,주공4,8,안현로,하안동,22500,45.77
2017,11,31,1989,주공3,1,안현로,하안동,25000,49.94
2017,11,31,1989,주공2,4,안현로,하안동,32800,61.52
2017,11,31,1990,주공9,4,하안로,하안동,41000,79.07
2017,11,31,1990,주공7,12,금당로,하안동,31000,58.01
2017,11,31,1990,주공5,13,가림로,하안동,26300,59.39
2017,11,31,2009,두산위브트레지움,28,광덕산로,하안동,57000,59.986
2017,11,31,1990,주공10,6,하안로,하안동,28500,59.39
2017,11,31,2010,이편한세상센트레빌,17,오리로,하안동,69500,123.7
2017,11,31,1990,주공11,14,하안로,하안동,27700,49.94
2017,11,31,2010,광명소하휴먼시아7단지,9,소하로,소하동,55000,119.9
2017,11,31,1985,저층주공10,4,가마산로,철산동,37000,47.25
2017,11,31,1992,철산한신,18,디지털로,철산동,41700,89.455
2017,11,31,2001,철산리버빌 주공아파트,11,안양천로502번길,철산동,28900,49.71
2017,11,31,1986,주공13,3,철산로,철산동,63350,121.26
2017,11,31,1986,주공13,9,철산로,철산동,50000,84.77
2017,11,31,1992,쌍마한신,4,철산로,철산동,45300,84.93
2017,11,31,2010,철산푸르지오하늘채,13,디지털로,철산동,58400,59.977
2017,11,31,1986,주공13,14,철산로,철산동,50000,84.77
2017,11,31,1985,저층주공8,5,모세로,철산동,54300,49.22
2017,11,31,2007,광명푸르지오,19,도덕공원로,철산동,49000,84.765
2017,11,31,1985,저층주공7,5,모세로,철산동,59500,49.22
2017,11,31,1986,주공12,3,디지털로,철산동,40650,53.46
2017,11,31,1986,주공12,10,디지털로,철산동,49500,84.97
2017,11,31,1992,철산한신,23,디지털로,철산동,41500,89.455
2017,11,31,2011,광명역세권휴먼시아3단지,3,성채로,소하동,47800,84.99
2017,11,31,2009,광명소하휴먼시아5단지,5,소하로,소하동,52000,84.77
2017,11,31,2009,두산위브트레지움,25,광덕산로,하안동,64800,84.986
2017,11,31,1989,주공3,11,안현로,하안동,23500,41.3
2017,11,31,2010,이편한세상센트레빌,10,오리로,하안동,64550,84.975
2017,11,31,1990,주공11,7,하안로,하안동,20800,36.16
2017,11,31,1990,주공10,2,하안로,하안동,22300,45.55
2017,11,31,1990,주공8(고층),6,하안로,하안동,23200,45.77
2017,11,31,1990,주공11,5,하안로,하안동,22700,41.3
2017,11,31,1990,주공12,13,하안로,하안동,27300,44.89
2017,11,31,2010,광명신촌휴먼시아1단지,13,신촌로,소하동,54000,115.97
2017,11,31,2006,금호어울림,11,하안로,소하동,38000,59.97
2017,11,31,2009,광명소하휴먼시아5단지,7,소하로,소하동,43500,59.85
2017,11,31,2005,우림필유,3,하안로,소하동,39000,84.79
2017,11,31,2010,광명신촌휴먼시아1단지,12,신촌로,소하동,49000,84.84
2017,11,31,2011,광명역세권휴먼시아3단지,15,성채로,소하동,49700,84.18
2017,11,31,2009,광명소하휴먼시아5단지,4,소하로,소하동,52500,84.95
2017,11,31,1985,저층주공8,1,모세로,철산동,50000,42.74
2017,11,31,1990,우성아파트,15,시청로,철산동,33800,76.15
2017,11,31,2010,철산푸르지오하늘채,21,디지털로,철산동,58000,59.985
2017,11,31,2001,도덕파크타운2단지,7,가림일로,철산동,33500,49.97
2017,11,31,1985,저층주공9,1,모세로,철산동,47000,39.72
2017,11,31,2002,도덕파크타운1단지,6,가림일로,철산동,44200,84.98
2017,11,31,2010,철산푸르지오하늘채,14,디지털로,철산동,75000,114.982
2017,11,31,2009,철산래미안자이,16,디지털로,철산동,59800,59.67
2017,11,31,2007,월드메르디앙,13,목감로,광명동,44900,84.83
2017,11,31,1995,영화,14,도덕로54번길,광명동,25500,59.7
2017,11,31,1993,중앙하이츠1,10,도덕로,광명동,25900,56.49
2017,11,31,2007,월드메르디앙,22,목감로,광명동,45800,84.83
2017,11,31,1989,주공3,2,안현로,하안동,25000,49.94
2017,11,31,2007,월드메르디앙,20,목감로,광명동,45800,84.83
2017,11,31,2009,광명소하휴먼시아5단지,6,소하로,소하동,45400,59.85
2017,11,31,2010,광명소하휴먼시아2단지,5,소하로,소하동,62500,119.9
2017,11,31,1990,주공7,13,금당로,하안동,29400,58.01
2017,11,31,1990,주공9,1,하안로,하안동,37500,79.07
2017,11,31,1985,저층주공8,2,모세로,철산동,63000,59.3
2017,11,31,1986,주공13,10,철산로,철산동,51500,83.16
2017,11,31,2002,도덕파크타운1단지,19,가림일로,철산동,36850,59.82
2017,11,31,2009,철산래미안자이,15,디지털로,철산동,73000,84.66
2017,11,31,2007,브라운스톤2차,11,도덕공원로,철산동,45100,84.613
2017,11,31,2001,도덕파크타운2단지,12,가림일로,철산동,26350,39.65
2017,11,31,1985,저층주공9,4,모세로,철산동,50500,47.1
2017,11,31,1986,주공12,9,디지털로,철산동,52500,84.97
2017,11,31,1990,우성아파트,6,시청로,철산동,38000,84.74
2017,11,31,2010,철산푸르지오하늘채,5,디지털로,철산동,68800,84.993
2017,11,31,1992,쌍마한신,4,철산로,철산동,45500,84.93
2017,11,31,1986,주공13,3,철산로,철산동,47900,84.77
2017,11,31,2007,두산위브,10,사성로,철산동,53000,114.99
2017,11,31,1985,저층주공7,5,모세로,철산동,60000,49.22
2017,11,31,1986,주공12,2,디지털로,철산동,39250,61.38
2017,11,31,1986,주공12,10,디지털로,철산동,39000,61.38
2017,11,31,1986,주공12,6,디지털로,철산동,38000,61.38
2017,11,31,1995,영화,5,도덕로54번길,광명동,24000,69
2017,12,01,1990,우성아파트,5,시청로,철산동,34700,76.15
2017,12,01,1985,저층주공7,5,모세로,철산동,59000,49.22
2017,12,01,1990,우성아파트,7,시청로,철산동,36300,84.74
2017,12,01,2009,두산위브트레지움,7,광덕산로,하안동,57000,59.986
2017,12,01,2010,이편한세상센트레빌,13,오리로,하안동,60000,84.981
2017,12,01,1989,주공3,2,안현로,하안동,20000,41.3
2017,12,01,2010,이편한세상센트레빌,4,오리로,하안동,51500,59.982
2017,12,01,2010,이편한세상센트레빌,12,오리로,하안동,52500,59.982
2017,12,01,2009,두산위브트레지움,35,광덕산로,하안동,69000,99.401
2017,12,01,1990,주공12,7,하안로,하안동,37700,59.22
2017,12,01,1989,주공3,6,안현로,하안동,19000,36.16
2017,12,01,1989,주공3,6,안현로,하안동,26900,49.94
2017,12,01,2010,광명역세권휴먼시아4단지,4,성채로,소하동,46300,74.98
2017,12,01,2010,광명소하휴먼시아7단지,2,소하로,소하동,53800,119.75
2017,12,01,2010,광명소하휴먼시아7단지,14,소하로,소하동,57000,119.75
2017,12,01,1991,현대1,7,영당로22번길,소하동,31000,84.03
2017,12,01,1989,주공3,10,안현로,하안동,26800,49.94
2017,12,01,1990,주공7,14,금당로,하안동,25500,45.77
2017,12,01,2000,동양(55-0),5,하안로,소하동,43000,121.02
2017,12,01,1986,주공13,7,철산로,철산동,52500,83.7
2017,12,01,1992,철산한신,25,디지털로,철산동,40250,89.455
2017,12,01,1986,주공13,2,철산로,철산동,49500,84.77
2017,12,01,2001,도덕파크타운2단지,24,가림일로,철산동,26000,39.65
2017,12,01,1986,주공13,6,철산로,철산동,48000,73.09
2017,12,01,1985,저층주공9,5,모세로,철산동,46000,39.72
2017,12,01,2001,철산리버빌 주공아파트,8,안양천로502번길,철산동,27000,49.83
2017,12,01,2007,두산위브,13,사성로,철산동,38150,59.81
2017,12,01,1986,주공13,9,철산로,철산동,48200,73.09
2017,12,01,2010,철산푸르지오하늘채,23,디지털로,철산동,68300,84.999
2017,12,01,2005,롯데낙천대,13,사성로,철산동,35600,59.94
2017,12,01,1986,주공12,1,디지털로,철산동,39000,60.21
2017,12,01,2009,광명소하휴먼시아3단지,12,소하로,소하동,53700,84.83
2017,12,01,2010,광명신촌휴먼시아1단지,11,신촌로,소하동,48000,84.84
2017,12,01,2010,광명소하휴먼시아2단지,11,소하로,소하동,67000,135.77
2017,12,01,1985,저층주공8,3,모세로,철산동,54500,49.22
2017,12,01,1986,주공12,1,디지털로,철산동,38000,61.38
2017,12,01,2010,이편한세상센트레빌,5,오리로,하안동,65000,123.7
2017,12,01,1989,주공1,14,안현로,하안동,26100,49.94
2017,12,01,1990,주공7,12,금당로,하안동,28500,58.01
2017,12,01,1989,주공3,4,안현로,하안동,26500,49.94
2017,12,01,1989,주공4,2,안현로,하안동,32000,58.01
2017,12,01,1990,주공7,13,금당로,하안동,29700,59.39
2017,12,01,1990,주공6,3,금당로,하안동,21500,41.3
2017,12,01,1990,주공8(저층),3,하안로,하안동,39300,84.41
2017,12,01,1989,주공2,9,안현로,하안동,23050,45.77
2017,12,01,2009,두산위브트레지움,4,광덕산로,하안동,83000,147.797
2017,12,01,1990,주공10,4,하안로,하안동,40000,79.07
2017,12,01,1990,주공7,11,금당로,하안동,40000,79.07
2017,12,01,1990,주공7,11,금당로,하안동,31400,58.01
2017,12,01,2009,두산위브트레지움,23,광덕산로,하안동,66800,84.996
2017,12,01,1990,주공5,13,가림로,하안동,22000,45.77
2017,12,01,1989,주공3,11,안현로,하안동,19500,36.16
2017,12,01,1990,주공9,13,하안로,하안동,23400,45.77
2017,12,01,2010,이편한세상센트레빌,16,오리로,하안동,52500,59.982
2017,12,01,1990,주공5,11,가림로,하안동,25900,59.39
2017,12,01,1989,주공3,9,안현로,하안동,19500,36.16
2017,12,01,1990,주공7,1,금당로,하안동,23000,45.77
2017,12,01,1990,주공7,4,금당로,하안동,29200,59.39
2017,12,01,2010,광명소하휴먼시아2단지,14,소하로,소하동,68700,135.91
2017,12,01,2003,동양메이저2,3,하안로,소하동,44000,84.983
2017,12,01,2010,광명소하휴먼시아2단지,5,소하로,소하동,59300,101.94
2017,12,01,2010,광명소하휴먼시아2단지,6,소하로,소하동,58100,101.94
2017,12,01,2007,브라운스톤2차,15,도덕공원로,철산동,43900,84.613
2017,12,01,1993,중앙하이츠1,4,도덕로,광명동,23750,56.49
2017,12,01,2005,현진에버빌,19,목감로,광명동,44000,84.284
2017,12,01,1993,중앙하이츠1,3,도덕로,광명동,33600,84.79
2017,12,01,1992,철산한신,4,디지털로,철산동,42500,89.455
2017,12,01,2006,브라운스톤,9,도덕공원로,철산동,49700,84.941
2017,12,01,1985,저층주공8,3,모세로,철산동,62500,59.3
2017,12,01,1998,광복현대아파트,15,사성로103번길,철산동,36000,84.67
2017,12,01,1993,중앙하이츠1,6,도덕로,광명동,24700,56.49
2017,12,01,1997,광명한진타운,7,광명로,광명동,39500,59.93
2017,12,01,2007,팰리스필 2차(782),5,새터안로12번길,광명동,32000,63.56
2017,12,01,1995,영화,17,도덕로54번길,광명동,25000,59.7
2017,12,01,2004,팰리스필,6,새터로,광명동,28100,59.38
2017,12,01,2004,프리미어,4,목감로,광명동,29500,55.53
2017,12,01,1995,상우1차,12,도덕로,광명동,23700,59.34
2017,12,01,2007,월드메르디앙,1,목감로,광명동,45000,84.83
2017,12,01,2011,광명해모로이연,23,목감로,광명동,48500,84.97
2017,12,01,1985,저층주공9,4,모세로,철산동,50000,47.1
2017,12,01,1992,철산한신,19,디지털로,철산동,44300,89.455
2017,12,01,1992,철산한신,24,디지털로,철산동,42000,89.455
2017,12,01,1985,저층주공7,2,모세로,철산동,59800,49.22
2017,12,01,1986,주공13,15,철산로,철산동,45000,73.08
2017,12,01,2009,철산래미안자이,10,디지털로,철산동,58500,59.67
2017,12,01,1990,우성아파트,12,시청로,철산동,26000,84.74
2017,12,01,2009,철산래미안자이,6,디지털로,철산동,66500,84.35
2017,12,01,1986,주공13,3,철산로,철산동,46500,73.08
2017,12,11,2009,철산래미안자이,12,디지털로,철산동,100000,166.83
2017,12,11,1986,주공12,1,디지털로,철산동,38000,61.38
2017,12,11,2009,철산래미안자이,16,디지털로,철산동,81000,116.73
2017,12,11,1985,저층주공8,2,모세로,철산동,80000,83.99
2017,12,11,2009,철산래미안자이,7,디지털로,철산동,60000,59.67
2017,12,11,1998,광복현대아파트,5,사성로103번길,철산동,40000,84.67
2017,12,11,2009,철산래미안자이,17,디지털로,철산동,78000,115.66
2017,12,11,1986,주공13,15,철산로,철산동,46200,73.09
2017,12,11,2009,철산래미안자이,16,디지털로,철산동,79500,116.73
2017,12,11,1990,주공10,4,하안로,하안동,29800,59.39
2017,12,11,1989,주공3,3,안현로,하안동,26300,49.94
2017,12,11,1986,주공12,15,디지털로,철산동,50200,83.01
2017,12,11,1990,주공9,14,하안로,하안동,29700,59.39
2017,12,11,1989,주공1,5,안현로,하안동,26500,49.94
2017,12,11,1990,주공10,8,하안로,하안동,40900,79.07
2017,12,11,1995,하안주택조합현대,12,가림일로,하안동,33250,84.9
2017,12,11,1989,주공1,7,안현로,하안동,27900,49.94
2017,12,11,1989,주공3,7,안현로,하안동,18000,36.16
2017,12,11,1990,주공10,11,하안로,하안동,22000,45.55
2017,12,11,1990,주공9,3,하안로,하안동,22500,45.77
2017,12,11,2010,이편한세상센트레빌,15,오리로,하안동,89000,146.68
2017,12,11,2009,철산래미안자이,24,디지털로,철산동,72400,84.66
2017,12,11,1986,주공12,4,디지털로,철산동,50000,83.01
2017,12,11,2010,이편한세상센트레빌,18,오리로,하안동,65700,84.975
2017,12,11,1985,저층주공10,5,가마산로,철산동,38000,47.25
2017,12,11,2011,광명해모로이연,18,목감로,광명동,43200,59.993
2017,12,11,2004,팰리스필,5,새터로,광명동,32000,59.38
2017,12,11,1993,중앙하이츠1,3,도덕로,광명동,39500,131.54
2017,12,11,2007,월드메르디앙,12,목감로,광명동,40500,59.7
2017,12,11,1997,광명한진타운,12,광명로,광명동,44800,84.95
2017,12,11,1993,중앙하이츠1,12,도덕로,광명동,25100,56.49
2017,12,11,2005,현진에버빌,10,목감로,광명동,44800,84.284
2017,12,11,1998,광명신원,16,도덕로65번길,광명동,31000,75.66
2017,12,11,1997,상우3차,9,광명로775번길,광명동,27600,59.57
2017,12,11,1993,중앙하이츠1,8,도덕로,광명동,35700,84.79
2017,12,11,2007,월드메르디앙,14,목감로,광명동,45900,84.83
2017,12,11,2005,현진에버빌,5,목감로,광명동,42900,84.284
2017,12,11,2010,철산푸르지오하늘채,15,디지털로,철산동,57500,59.977
2017,12,11,1989,주공3,11,안현로,하안동,20750,41.3
2017,12,11,1990,주공8(고층),10,하안로,하안동,28500,59.39
2017,12,11,2009,두산위브트레지움,12,광덕산로,하안동,76500,125.164
2017,12,11,2009,광명소하휴먼시아5단지,7,소하로,소하동,45000,59.88
2017,12,11,2011,광명역세권휴먼시아3단지,8,성채로,소하동,52000,84.12
2017,12,11,2010,광명역세권휴먼시아4단지,3,성채로,소하동,47300,84.99
2017,12,11,2006,금호어울림,12,하안로,소하동,42000,84.99
2017,12,11,2010,광명소하휴먼시아2단지,4,소하로,소하동,64200,135.77
2017,12,11,2011,광명역세권휴먼시아5단지,11,서원로,소하동,59500,119.09
2017,12,11,2011,광명역세권휴먼시아3단지,14,성채로,소하동,48300,74.91
2017,12,11,1988,개운저층,2,오리로397번길,소하동,17500,47.25
2017,12,11,2006,금호어울림,12,하안로,소하동,40000,84.99
2017,12,11,2009,광명소하휴먼시아3단지,7,소하로,소하동,52000,84.83
2017,12,11,2003,동양메이저2,23,하안로,소하동,49500,119.24
2017,12,11,2010,광명신촌휴먼시아1단지,12,신촌로,소하동,50300,84.95
2017,12,11,1998,광명삼익,11,하안로,소하동,29700,59.925
2017,12,11,1993,중앙하이츠1,15,도덕로,광명동,26000,56.49
2017,12,11,1995,상우1차,17,도덕로,광명동,26000,59.34
2017,12,11,2001,철산리버빌 주공아파트,22,안양천로502번길,철산동,38500,84.34
2017,12,11,2007,두산위브,4,사성로,철산동,39300,59.81
2017,12,11,2009,철산래미안자이,30,디지털로,철산동,70000,84.35
2017,12,11,1985,저층주공8,5,모세로,철산동,54800,49.22
2017,12,11,1986,주공13,1,철산로,철산동,46500,84.77
2017,12,11,2009,철산래미안자이,11,디지털로,철산동,71900,84.66
2017,12,11,1990,우성아파트,10,시청로,철산동,34750,76.15
2017,12,11,1992,쌍마한신,9,철산로,철산동,47800,84.93
